#separator:Tab
#html:true
#tags column:5
#columns:Id	Front	Back	Source	Tags
34712499c0bf	浮动（必背）	<ul><li>作用 设置了浮动的图片可以实现<strong>文字环绕图片</strong> 设置浮动的<strong>块级元素可以排列在同一行</strong> 设置浮动的行<strong>内元素可以设置宽高</strong>，并按照浮动方向对齐排列</li><li>特点 设置了浮动的<strong>元素脱标不占位置</strong> 浮动可以进行模式转换</li><li>影响 父级元素没有设置宽高会<strong>坍塌</strong> 父级元素后面的兄弟盒子会受影响 浮动元素的后面兄弟元素布局会受影响</li><li>清除浮动的方法</li></ul><pre><code class="language-css">1. 伪元素清除法&#10;.clearfix::after {&#10;    content: "";&#10;    display: block;&#10;    clear: both;&#10;  }&#10;2. 父元素触发BFC&#10;.parent {&#10;  overflow: hidden; /* 或 auto/scroll */&#10;}&#10;3. 空元素清除法&#10;&lt;div class="parent"&gt;&#10;  &lt;div class="float-left"&gt;左浮动&lt;/div&gt;&#10;  &lt;div class="float-right"&gt;右浮动&lt;/div&gt;&#10;  &lt;div style="clear: both;"&gt;&lt;/div&gt;  &lt;!-- 关键代码 --&gt;&#10;&lt;/div&gt;&#10;</code></pre>	CSS.md / 布局与定位技术 / 浮动（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
52938734a17d	水平居中的方法（必背）	<p>元素为行内元素，设置父元素 text-align:center</p><p>如果块级元素（元素宽度固定），margin:0 auto</p><p>如果元素为绝对定位，position:absolute left:50% transform:translateX(-50%)</p><p>使用 flex-box 布局，display:flex justify-content:center</p>	CSS.md / 布局与定位技术 / 水平居中的方法（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
b957080648fb	垂直居中的方法（必背）	<p>文本垂直居中设置 line-height 为 height 值</p><p>块级元素（元素高度固定）margin:auto 0</p><p>使用 flex 布局，设置为 align-item:center</p><p>将显示方式设置为表格，display:table-cell ,同时设置 vertial-align: middle</p><p>绝对定位 posistion:absoulte  top:50%，transform:translateY(-50%)</p>	CSS.md / 布局与定位技术 / 垂直居中的方法（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
16c808cac727	未知宽高水平居中（必背）	<ol><li>绝对定位+transform</li></ol><pre><code class="language-javascript">.parent{&#10;  position:relavite&#10;}&#10;.child{&#10;  position:absolute,&#10;  left:50%,&#10;  top:50%,&#10;  transform:translate(-50%,-50%)&#10;}&#10;</code></pre><ol><li>Flextable .parent{display:flex,justify-content:center,align-items:center}</li><li>Grid .parent{display:flex,justify-content:center,align-items:center}</li><li>table .parent{display:table-cell,text-align:center.vertical:middle} .child{display:inline-block}</li></ol>	CSS.md / 布局与定位技术 / 未知宽高水平居中（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
835d5e930adf	Flex（必背）	<p>*<strong>在 Flexbox 布局中， Flex 容器和 Flex 项目之间的关系永远是父子关系。</strong></p><ul><li>当一个元素变成了 Flex 容器之后，它的子元素，包括其伪元素 ::before 、::after 和 文本节点 都将成为 <strong>Flex 项目</strong></li></ul><p>*<strong>注意，HTML 中的可替代元素是无法成为 Flex 容器的，比如img、 input、 select等元素！</strong></p><p>Flexbox 中的主轴由 flex-direction 属性设置，默认情况下，主轴沿行方向（内联轴 Inline Axis）分布，如果该属性为 column ，则主轴沿列方向（块轴 Block Axis）分布：</p><p>Flexbox 布局中有一个强大的特性，当 Flex 容器有剩余空间时：</p><ul><li>可以使用主轴的对齐方式 justify-content 来分配主尺寸的剩余空间；</li><li>可以使用侧轴的对齐方式 align-items 来分配侧尺寸的剩余空间。</li></ul><p><strong>Flex 容器属性：</strong></p><ul><li>flex-direction 指定主轴的方向</li><li>flex-wrap：控制 flex 项目是否换行 默认 nowrap</li><li>需要同时显式设置 flex-direction 和 flex-wrap 属性时，那么可以使用它们的简写属性 <strong>flex-flow</strong></li><li>justify-content</li><li>justify-content: flex-start;    /<em> 左对齐（默认） </em>/</li><li>justify-content: flex-end;      /<em> 右对齐 </em>/</li><li>justify-content: center;        /<em> 居中 </em>/</li><li>justify-content: space-between; /<em> 两端对齐 </em>/</li><li>justify-content: space-around;  /<em> 均匀分布（两侧有间隙） </em>/</li><li>justify-content: space-evenly;  /<em> 完全均匀分布 </em>/</li><li>align-content 控制<strong>多行</strong>子项在交叉轴的对齐（需启用 <code>flex-wrap: wrap</code>）。</li><li>align-items</li><li>gap</li></ul><p><strong>Flex 项目属性：</strong></p><ul><li>order  控制子项的<strong>排列顺序</strong>（数值越小越靠前）</li><li>flex （flex-grow flex-shrink flex-basis）</li><li>align-self（覆盖父容器的 <code>align-items</code> 设置，单独控制子项在<strong>交叉轴</strong>的对齐。）#？</li></ul><p>Flexbox 布局中的 align-content 属性值和 justify-content 属性值相比多出了一个 stretch 值。</p><ul><li>align-items 用于 Flex 容器上，控制 Flex 行（所有 Flex 项目所在行）在侧轴上对齐方式；</li><li>align-self 用于 Flex 项目上，控制单个 Flex 项目在侧轴上对齐方式。</li></ul>	CSS.md / 布局与定位技术 / Flex（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
f4ac89fab3cd	"flex: auto;“是什么意思（了解）	<p>flex 是复合属性，是flex-grow,flex-shrink和 flex-basis 的简写，默认值为0 1 auto，后两个属性可选。</p><p>flex-grow 属性定义项目的放大比例，默认为0，即如果存在剩余空间也不放大</p><p>flex-shrink 属性定义了项目的缩小比例，默认为1，即如果空间不足，该项目将缩小</p><p>flex-basis 属性定义了在分配多余空间之前，项目占据的主轴空间(相当于我们设置的width)</p><p>而 flex:auto;是 flex:1 1 auto;的简写，即元素尺寸可以弹性增大，也可以弹性变小，具有十足的弹性，但在尺寸不足时会优先最大化内容尺寸。</p><p><strong>使用场景:</strong></p><p>当希望元素<strong>充分利用剩余空间</strong>，但是各自的<strong>尺寸按照各自内容进行分配</strong>的时候，适合使用flex:auto</p><p>flex:auto 多用于内容固定，或者内容可控的布局场景，例如导航数量不固定，每个导航文字数量也不固定的导航效果就适合使用 flex:auto 效果来实现 ？</p>	CSS.md / 布局与定位技术 / "flex: auto;“是什么意思（了解）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
ca2652dcfd87	脱离文档流有哪些方法?（必背）	<p>一、什么是文档流?</p><p>将窗体自上而下分成一行一行，并在每行中按从左至右依次排放元素，称为文档流，也称为普通流。</p><p>这个应该不难理解，HTML中全部元素都是盒模型，盒模型占用一定空间，依次排放在HTML中，形成了文档流。</p><p>二、什么是脱离文档流?</p><p>元素脱离文档流之后，将不再在文档流中占据空间，而是处于浮动状态(可以理解为漂浮在文档流的上方)。脱离文档流的元素的定位基于正常的文档流，当一个元素脱离文档流后，依然在文档流中的其他元素将忽略该元素并填补其原先的空间。</p><p>三、怎么脱离文档流?</p><p><strong>float</strong></p><p>使用float可以脱离文档流。</p><p>注意!!!:使用foat脱离文档流时，其他盒子会无视这个元素，但其他盒子内的文本依然会为这个元素让出位置，环绕在该元素的周围。</p><p><strong>absolute</strong></p><p>absolute称为绝对定位，其实博主觉得应该称为相对定位，因为使用absolute脱离文档流后的元素，是相对于该元素的父类(及以上，如果直系父类元素不满足条件则继续向上查询)元素进行定位的，并且这个父类元素的position必须是非static定位的(static是默认定位方式)。</p><p><strong>fixed</strong></p><p>完全脱离文档流，相对于浏览器窗口进行定位。(相对于浏览器窗口就是相对于html)。</p>	CSS.md / 布局与定位技术 / 脱离文档流有哪些方法?（必背）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
2c61547f3ae2	浮动元素重叠规则	<p>行内元素与浮动元素发生重叠，边框、背景、内容都会显示在浮动元素之上</p><p>块级元素与浮动元素发生重叠，边框、背景会显示在浮动元素之下，内容会显示在浮动元素之上</p>	CSS.md / 布局与定位技术 / 浮动元素重叠规则	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
c4a273db7d8d	两栏布局 三栏布局（必会）	<p>一般两栏布局指的是<strong>左边一栏宽度固定，右边一栏宽度自适应</strong>，两栏布局的具体实现：</p><ul><li>利用浮动，将左边元素宽度设置为200px，并且设置向左浮动。将右边元素的margin-left设置为200px，宽度设置为auto（默认为auto，撑满整个父元素）。</li><li>利用浮动，左侧元素设置固定大小，并左浮动，右侧元素设置overflow: hidden; 这样右边就触发了BFC，BFC的区域不会与浮动元素发生重叠，所以两侧就不会发生重叠。</li><li>利用flex布局，将左边元素设置为固定宽度200px，将右边的元素设置为flex:1。</li><li>利用绝对定位，将父级元素设置为相对定位。左边元素设置为absolute定位，并且宽度设置为200px。将右边元素的margin-left的值设置为200px。</li><li>利用绝对定位，将父级元素设置为相对定位。左边元素宽度设置为200px，右边元素设置为绝对定位，左边定位为200px，其余方向定位为0。</li></ul><p>三栏布局一般指的是页面中一共有三栏，<strong>左右两栏宽度固定，中间自适应的布局</strong>，三栏布局的具体实现：</p><ul><li>利用flex布局，左右两栏设置固定大小，中间一栏设置为flex:1。</li><li>利用<strong>绝对定位</strong></li></ul><pre><code class="language-html">&lt;div class="container"&gt;&#10;  &lt;div class="left"&gt;左侧导航（150px）&lt;/div&gt;&#10;  &lt;div class="center"&gt;主内容（自适应）&lt;/div&gt;&#10;  &lt;div class="right"&gt;右侧边栏（200px）&lt;/div&gt;&#10;&lt;/div&gt;&#10;&#10;&lt;style&gt;&#10;  .container {&#10;    position: relative; /* 定位基准 */&#10;    height: 100vh;      /* 需显式定义高度（绝对定位元素不占文档流） */&#10;    padding: 0 200px 0 150px; /* 预留左右空间 */&#10;  }&#10;  .left {&#10;    position: absolute;&#10;    left: 0;&#10;    top: 0;&#10;    width: 150px;&#10;    background: #ffd6a5;&#10;  }&#10;  .center {&#10;    width: 100%; /* 自适应剩余宽度 */&#10;    background: #caffbf;&#10;  }&#10;  .right {&#10;    position: absolute;&#10;    right: 0;&#10;    top: 0;&#10;    width: 200px;&#10;    background: #9bf6ff;&#10;  }&#10;&lt;/style&gt;&#10;</code></pre><ul><li>grid 布局</li></ul><pre><code class="language-css">.container{&#10;  display: grid;&#10;  /* 核心代码：左右两栏固定宽度，中间自适应宽度 */&#10;  grid-template-columns: 200px auto 200px;&#10;}&#10;</code></pre>	CSS.md / 布局与定位技术 / 两栏布局 三栏布局（必会）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
951ffa1753fe	圣杯布局和双飞翼布局（重点 最好手动实现一下）	<p><strong>圣杯布局</strong></p><pre><code class="language-html">&lt;div class="container"&gt;&#10;  &lt;div class="center"&gt;主内容（优先加载）&lt;/div&gt;&#10;  &lt;div class="left"&gt;左侧导航&lt;/div&gt;&#10;  &lt;div class="right"&gt;右侧边栏&lt;/div&gt;&#10;&lt;/div&gt;&#10;&#10;&lt;style&gt;&#10;  .container {&#10;    padding: 0 200px 0 150px; /* 为左右栏预留空间 */&#10;  }&#10;  .center {&#10;    float: left;&#10;    width: 100%; /* 占满容器 */&#10;    background: lightgreen;&#10;  }&#10;  .left {&#10;    float: left;&#10;    width: 150px;&#10;    margin-left: -100%;     /* 拉到最左侧 */&#10;    position: relative;&#10;    left: -150px;           /* 定位到预留空间 */&#10;    background: lightblue;&#10;  }&#10;  .right {&#10;    float: left;&#10;    width: 200px;&#10;    margin-left: -200px;    /* 拉到最右侧 */&#10;    position: relative;&#10;    right: -200px;          /* 定位到预留空间 */&#10;    background: coral;&#10;  }&#10;&lt;/style&gt;&#10;</code></pre><p><strong>双飞翼布局</strong></p><pre><code class="language-html">&lt;div class="container"&gt;&#10;  &lt;div class="center-wrap"&gt;&#10;    &lt;div class="center"&gt;主内容（优先加载）&lt;/div&gt;&#10;  &lt;/div&gt;&#10;  &lt;div class="left"&gt;左侧导航&lt;/div&gt;&#10;  &lt;div class="right"&gt;右侧边栏&lt;/div&gt;&#10;&lt;/div&gt;&#10;&#10;&lt;style&gt;&#10;  .center-wrap {&#10;    float: left;&#10;    width: 100%; /* 占满容器 */&#10;  }&#10;  .center {&#10;    margin: 0 200px 0 150px; /* 为左右栏留出空间 */&#10;    background: lightgreen;&#10;  }&#10;  .left {&#10;    float: left;&#10;    width: 150px;&#10;    margin-left: -100%;     /* 拉到与中间栏同一行左侧 */&#10;    background: lightblue;&#10;  }&#10;  .right {&#10;    float: left;&#10;    width: 200px;&#10;    margin-left: -200px;    /* 拉到与中间栏同一行右侧 */&#10;    background: coral;&#10;  }&#10;&lt;/style&gt;&#10;</code></pre>	CSS.md / 布局与定位技术 / 圣杯布局和双飞翼布局（重点 最好手动实现一下）	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
f34ba8fe9e7a	实现行内元素中三部分内容以1:1:1的比例分配	<ul><li>position:relative 设置元素的定位方式为相对定位,这是实现弹性布局的基础。</li><li>-webkit-box-fex:1和box-flex:1是较早期的弹性布局属性,主要用于兼容日版WebKit内核浏览器</li><li>-webkit-flex:1和flex:1是现代弹性布局标准属性,flex:1是flex-grow:1、flex-shrink:1和flex-basis:0%的简写,指定了弹性项目如何分配容器中的可用空间。设置为1表示这些元素会平均分配空间。</li></ul>	CSS.md / 布局与定位技术 / 实现行内元素中三部分内容以1:1:1的比例分配	baguwen 前端 八股 CSS 样式 布局 CSS 布局与定位技术
